source,object_id,orbital_period,transit_duration,planet_radius,stellar_temp,stellar_radius,stellar_mass,transit_depth,equilibrium_temp,insolation,disposition
Kepler,K06498.01,5.462689263,3.2605,36.25,5929.0,0.888,0.867,4184.6,1024.0,260.14,FALSE_POSITIVE
Kepler,K06500.01,1.37347867,12.62,4.25,6877.0,1.753,1.196,289.9,2505.0,9313.26,FALSE_POSITIVE
Kepler,K06501.01,1.00960235,7.847,1.94,6028.0,2.412,1.122,31.9,2885.0,16358.66,FALSE_POSITIVE
Kepler,K06503.01,2.735152701,0.1046,3.27,6333.0,1.523,1.338,283.3,1679.0,1875.08,FALSE_POSITIVE
Kepler,K06627.01,1.208524388,1.8478,26.71,4963.0,0.701,0.781,4759.6,1286.0,647.48,FALSE_POSITIVE
Kepler,K06628.01,3.79187443,3.5521,47.49,5622.0,0.723,0.803,230740.0,1004.0,240.31,FALSE_POSITIVE
Kepler,K06630.01,34.6506368,10.287,12.35,6681.0,4.185,1.866,502.5,1191.0,476.15,FALSE_POSITIVE
Kepler,K06631.01,2.56271232,2.163,0.48,5190.0,0.899,0.823,29.4,1171.0,443.49,CANDIDATE
Kepler,K06632.01,12.643303542,5.48853,34.94,3977.0,0.562,0.572,236720.0,443.0,9.07,FALSE_POSITIVE
Kepler,K06633.01,1.36293943,10.32,31.28,6831.0,2.106,1.511,54.4,2630.0,11346.02,FALSE_POSITIVE
Kepler,K07883.01,185.103836,4.19,14.63,4992.0,6.226,1.179,581.4,670.0,47.72,FALSE_POSITIVE
Kepler,K06762.01,15.08186,4.004,0.98,5794.0,1.012,0.89,81.6,758.0,78.11,CANDIDATE
Kepler,K06763.01,2.44693823,0.954,0.56,5821.0,1.033,1.022,26.4,1379.0,855.53,CANDIDATE
Kepler,K06765.01,13.05609,3.498,1.3,6078.0,0.994,0.978,170.8,814.0,103.85,CANDIDATE
Kepler,K06766.01,0.85450941,3.723,0.35,5922.0,0.921,0.881,13.7,1928.0,3269.09,FALSE_POSITIVE
Kepler,K07886.01,366.71923,9.8,3.35,6295.0,2.049,1.237,246.4,383.0,5.09,FALSE_POSITIVE
Kepler,K06896.01,0.811390968,1.0114,14.74,4994.0,12.487,2.731,139.9,5043.0,153237.23,FALSE_POSITIVE
Kepler,K06897.01,14.6494599,2.883,1.0,5017.0,0.688,0.663,221.0,574.0,25.65,FALSE_POSITIVE
Kepler,K06898.01,321.00742,13.01,3.7,5258.0,2.004,0.864,307.1,351.0,3.59,FALSE_POSITIVE
Kepler,K06900.01,8.467706136,4.05376,43.98,5873.0,0.843,0.93,77324.0,844.0,120.02,FALSE_POSITIVE
Kepler,K06901.01,24.70361995,6.9719,30.13,5030.0,0.65,0.717,217540.0,464.0,10.99,FALSE_POSITIVE
Kepler,K07025.01,5.1348689,48.69,16.17,5515.0,1.001,0.831,115.8,1040.0,276.25,FALSE_POSITIVE
Kepler,K07027.01,3.62944008,5.94104,40.08,6284.0,1.093,0.986,130080.0,1351.0,787.91,FALSE_POSITIVE
Kepler,K07029.01,6.042029838,8.0666,23.94,5030.0,0.587,0.587,132860.0,729.0,66.7,FALSE_POSITIVE
Kepler,K07030.01,2.892087553,3.16757,47.55,5622.0,0.924,0.864,71631.0,1225.0,531.42,FALSE_POSITIVE
Kepler,K07031.01,5.40597608,2.79,31.78,4840.0,15.355,3.121,461.0,2818.0,14885.1,FALSE_POSITIVE
Kepler,K07032.01,3.64049242,1.194,0.61,5745.0,0.936,1.017,42.1,1136.0,393.32,CANDIDATE
Kepler,K07033.01,0.510804497,2.539,1.58,6596.0,2.176,1.415,42.7,3622.0,40925.32,FALSE_POSITIVE
Kepler,K07160.01,0.645850521,1.2082,0.69,5381.0,0.911,0.806,54.9,1941.0,3366.81,FALSE_POSITIVE
Kepler,K07161.01,18.84497113,4.9442,5.35,5220.0,0.695,0.665,4143.4,552.0,21.89,FALSE_POSITIVE
Kepler,K07162.01,5.1581317,7.773,2.02,5155.0,3.355,1.331,37.9,1642.0,1720.62,CANDIDATE
Kepler,K07166.01,1.58826263,2.655,0.47,3931.0,0.544,0.564,78.9,862.0,130.67,FALSE_POSITIVE
Kepler,K07167.01,3.909314318,5.36124,42.54,6425.0,1.143,1.04,97123.0,1364.0,819.78,FALSE_POSITIVE
Kepler,K07891.01,0.79708975,3.301,0.54,6056.0,1.196,0.975,19.3,2262.0,6174.2,FALSE_POSITIVE
Kepler,K07291.01,25.9136674,10.498,3.37,6167.0,2.346,1.279,109.7,966.0,205.72,CANDIDATE
Kepler,K07292.01,8.5412411,3.654,1.4,5602.0,0.732,0.832,298.8,767.0,81.55,FALSE_POSITIVE
Kepler,K07293.01,1.013922622,1.6393,31.98,5110.0,0.647,0.632,34957.0,1392.0,883.9,FALSE_POSITIVE
Kepler,K07296.01,659.2907,22.106,4.66,6917.0,1.837,1.383,338.1,322.0,2.53,FALSE_POSITIVE
Kepler,K07425.01,3.401949837,16.5797,14.32,7094.0,2.17,1.379,2477.0,2076.0,4391.35,FALSE_POSITIVE
Kepler,K07426.01,6.96197304,2.806,0.97,5008.0,0.814,0.775,151.3,778.0,86.68,CANDIDATE
Kepler,K07427.01,7.8935324,3.444,0.78,6306.0,1.109,0.991,47.6,1052.0,289.79,CANDIDATE
Kepler,K07429.01,2.25284817,3.069,8.61,6850.0,1.53,1.35,60.0,1940.0,3351.24,FALSE_POSITIVE
Kepler,K07430.01,1.320499473,1.184,18.94,5172.0,13.454,3.257,204.0,4477.0,95168.65,CANDIDATE
Kepler,K07432.01,13.1538409,11.56,1.03,5443.0,1.008,0.848,104.6,750.0,74.8,CANDIDATE
Kepler,K05076.02,0.939740093,3.682,34.87,4297.0,33.474,1.883,106.5,7200.0,635197.09,FALSE_POSITIVE
Kepler,K00460.02,36.0484798,5.763,1.24,5602.0,1.1,0.944,127.6,566.0,24.28,CANDIDATE
Kepler,K05875.02,4.2742605,2.687,1.88,6477.0,1.148,1.102,263.8,1326.0,730.69,CANDIDATE
Kepler,K06064.02,265.299451,4.563,7.1,5873.0,0.863,0.954,4946.0,270.0,1.25,FALSE_POSITIVE
Kepler,K06065.02,265.310499,4.013,4.69,6108.0,0.997,1.072,1530.0,296.0,1.81,FALSE_POSITIVE
Kepler,K06252.01,8.460438928,4.73492,36.62,5951.0,0.702,0.796,76413.0,804.0,98.6,FALSE_POSITIVE
Kepler,K06253.01,27.556452,8.23,1.4,5509.0,0.836,0.937,289.2,531.0,18.86,CANDIDATE
Kepler,K06377.01,4.318726936,2.67349,29.74,5896.0,0.916,1.008,59429.0,1091.0,334.31,FALSE_POSITIVE
Kepler,K06379.01,76.45315813,5.1822,22.89,4831.0,0.54,0.548,9662.2,291.0,1.7,FALSE_POSITIVE
Kepler,K06380.01,7.698431197,5.43677,42.72,5774.0,0.876,0.903,42549.0,878.0,140.16,FALSE_POSITIVE
Kepler,K06382.01,5.194256813,7.25775,41.77,6100.0,2.086,1.244,38851.0,1546.0,1349.96,FALSE_POSITIVE
Kepler,K06383.01,61.42252657,3.76585,41.01,4867.0,0.613,0.665,337540.0,326.0,2.66,FALSE_POSITIVE
Kepler,K06384.01,566.28176,20.39,2.79,5829.0,0.802,0.879,1200.0,203.0,0.4,CANDIDATE
Kepler,K06504.01,1.061008464,2.8029,32.58,4239.0,0.454,0.466,408770.0,1002.0,238.59,FALSE_POSITIVE
Kepler,K06506.01,5.8957069,56.84,32.41,5956.0,0.934,1.017,129.7,1002.0,238.37,FALSE_POSITIVE
Kepler,K06508.01,1.039370613,1.0713,12.6,6429.0,3.137,1.479,743.6,3320.0,28690.6,FALSE_POSITIVE
Kepler,K06509.01,2.31169425,8.689,1.76,9451.0,2.679,2.441,38.4,3178.0,24113.62,FALSE_POSITIVE
Kepler,K06510.01,2.072177815,4.54864,46.55,5519.0,0.718,0.811,293720.0,1204.0,495.23,FALSE_POSITIVE
Kepler,K06635.01,0.52740121,4.807,1.49,3582.0,0.41,0.431,1316.0,1027.0,263.23,CANDIDATE
Kepler,K06636.01,0.905678252,1.249,0.78,6075.0,0.909,0.957,70.4,1901.0,3074.42,FALSE_POSITIVE
Kepler,K06637.01,0.905672916,1.0,0.76,4949.0,0.741,0.715,110.4,1468.0,1096.04,FALSE_POSITIVE
Kepler,K06641.01,1.400903699,0.883,1.16,6375.0,0.975,1.033,136.5,1764.0,2284.73,CANDIDATE
Kepler,K06642.01,1.14073528,2.394,0.68,8847.0,1.685,1.643,13.5,3190.0,24512.67,FALSE_POSITIVE
Kepler,K06643.01,3.31976683,4.523,0.7,6100.0,0.94,0.883,48.0,1276.0,626.66,FALSE_POSITIVE
Kepler,K06770.01,0.52880817,2.2865,1.84,6224.0,2.368,1.337,57.7,3558.0,37880.12,FALSE_POSITIVE
Kepler,K06771.01,0.700606479,0.993,1.22,6280.0,2.449,1.366,23.5,3312.0,28551.69,FALSE_POSITIVE
Kepler,K06772.01,9.469191607,9.55999,49.17,9454.0,1.832,2.144,63502.0,1679.0,1875.84,FALSE_POSITIVE
Kepler,K06773.01,15.53753378,5.8262,40.9,5704.0,0.868,0.822,209010.0,694.0,54.73,FALSE_POSITIVE
Kepler,K06774.01,17.3816224,2.73456,26.55,6116.0,1.02,0.969,59099.0,756.0,77.09,CANDIDATE
Kepler,K06776.01,28.655498,8.58,1.45,6268.0,1.1,1.188,173.6,658.0,44.37,CANDIDATE
Kepler,K06777.01,13.4450174,2.118,1.08,5003.0,0.759,0.75,196.2,606.0,31.92,CANDIDATE
Kepler,K07887.01,6.35216475,3.251,18.1,4820.0,13.654,2.009,185.7,2698.0,12523.45,FALSE_POSITIVE
Kepler,K06904.01,26.1556767,1.542,1.28,5204.0,0.76,0.787,295.0,501.0,14.92,CANDIDATE
Kepler,K06905.01,4.800232532,3.57105,48.67,5591.0,0.756,0.812,277000.0,941.0,184.84,FALSE_POSITIVE
Kepler,K06907.01,4.60687717,2.295,1.14,5110.0,0.711,0.704,258.7,865.0,132.78,CANDIDATE
Kepler,K06909.01,0.758355704,4.4135,8.78,5629.0,0.783,0.875,9568.3,1765.0,2292.94,FALSE_POSITIVE
Kepler,K07036.01,11.93137992,3.639,0.56,3787.0,0.505,0.514,122.1,415.0,7.0,FALSE_POSITIVE
Kepler,K07040.01,502.20642,9.39,2.18,6018.0,0.733,0.807,447.9,212.0,0.48,CANDIDATE
Kepler,K07041.01,8.3613732,3.649,0.79,5470.0,0.777,0.71,104.7,793.0,93.31,CANDIDATE
Kepler,K07169.01,10.5113779,4.74,0.72,6575.0,1.305,1.182,29.9,1052.0,289.46,CANDIDATE
Kepler,K07170.01,1.922009494,3.101,48.61,5880.0,1.087,0.854,6547.8,1596.0,1534.66,FALSE_POSITIVE
Kepler,K07174.01,1.58487898,1.791,0.37,4201.0,0.566,0.552,42.9,943.0,187.91,CANDIDATE
Kepler,K07176.01,5.748815953,1.9216,26.94,4961.0,0.753,0.725,11657.0,799.0,96.29,FALSE_POSITIVE
Kepler,K07300.01,0.517573708,2.23102,37.02,5427.0,0.7,0.776,87205.0,1863.0,2827.01,FALSE_POSITIVE
Kepler,K07301.01,20.9525604,3.986,1.19,4885.0,0.72,0.773,232.9,495.0,14.2,CANDIDATE
Kepler,K07302.01,24.70932686,5.0698,25.1,6065.0,1.023,1.018,29265.0,662.0,45.33,FALSE_POSITIVE
Kepler,K07303.01,13.68369259,4.22504,30.6,5359.0,0.708,0.673,185510.0,635.0,38.37,FALSE_POSITIVE
Kepler,K07305.01,3.72920972,5.012,0.8,6215.0,2.05,1.37,14.4,1713.0,2035.92,CANDIDATE
Kepler,K07306.01,0.691561191,5.23,5.91,4892.0,0.586,0.583,1901.0,1460.0,1074.31,FALSE_POSITIVE
Kepler,K07307.01,1.35337091,2.2396,26.69,5426.0,0.784,0.726,104560.0,1444.0,1031.53,FALSE_POSITIVE
Kepler,K07433.01,4.737713268,6.384,29.25,5335.0,0.719,0.803,105260.0,882.0,143.54,FALSE_POSITIVE
Kepler,K07434.01,5.704593,1.149,0.95,5523.0,0.832,0.933,129.9,900.0,154.92,CANDIDATE
Kepler,K07435.01,1.36752316,1.208,0.82,5836.0,1.048,1.044,61.0,1684.0,1899.59,CANDIDATE
Kepler,K07436.01,2.49777454,5.241,2.14,7117.0,2.211,1.641,78.7,2264.0,6214.34,FALSE_POSITIVE
Kepler,K07437.01,1.9997244,1.976,0.84,5838.0,0.897,0.992,85.1,1385.0,870.41,CANDIDATE
Kepler,K07438.01,1.51264208,1.871,36.72,5258.0,0.811,0.772,23842.0,1357.0,801.0,FALSE_POSITIVE
Kepler,K07439.01,323.2575,17.26,2.01,5866.0,1.198,1.045,286.8,293.0,1.73,FALSE_POSITIVE
Kepler,K06254.01,567.71329,12.85,3.28,6248.0,1.996,1.218,259.4,325.0,2.64,FALSE_POSITIVE
Kepler,K06255.01,9.31392071,0.971,1.25,6032.0,0.973,1.055,163.7,884.0,144.19,FALSE_POSITIVE
Kepler,K06256.01,14.137062,2.264,1.37,4861.0,0.709,0.689,393.0,568.0,24.62,CANDIDATE
Kepler,K06257.01,2.32539968,16.791,9.76,7046.0,2.724,1.834,288.1,2501.0,9234.82,FALSE_POSITIVE
Kepler,K06258.01,0.764597756,1.119,0.72,6218.0,1.726,1.263,16.6,2708.0,12721.72,FALSE_POSITIVE
Kepler,K06259.01,4.78113942,2.733,1.14,5683.0,1.115,0.959,105.8,1130.0,386.46,CANDIDATE
Kepler,K06259.02,7.18864064,2.364,1.3,5683.0,1.115,0.959,133.5,987.0,223.87,CANDIDATE
Kepler,K06261.01,2.43574046,22.25,24.62,7239.0,1.781,1.558,6223.0,2102.0,4614.94,FALSE_POSITIVE
Kepler,K06389.01,8.6532378,2.974,0.96,5561.0,0.854,0.968,126.0,793.0,93.75,FALSE_POSITIVE
Kepler,K06392.01,383.61248,12.263,2.3,6011.0,0.902,0.988,619.3,248.0,0.9,FALSE_POSITIVE
Kepler,K06393.01,1.945914237,2.8712,35.94,5967.0,0.83,0.824,9880.5,1417.0,955.56,FALSE_POSITIVE
Kepler,K06511.01,27.122801,5.255,1.46,5878.0,0.945,1.058,234.7,594.0,29.38,CANDIDATE
Kepler,K06512.01,2.500560859,7.5902,0.48,6305.0,1.052,1.06,20.4,1486.0,1149.55,FALSE_POSITIVE
Kepler,K06513.01,5.62241111,1.185,1.17,3894.0,0.541,0.548,464.1,561.0,23.43,CANDIDATE
Kepler,K06514.01,1.25625738,9.726,1.32,7450.0,3.063,1.637,15.2,3507.0,35745.58,FALSE_POSITIVE
Kepler,K06515.01,21.142458554,5.17846,41.68,6079.0,0.945,1.019,73961.0,672.0,48.12,FALSE_POSITIVE
Kepler,K06516.01,11.2901559,10.475,0.88,5025.0,0.657,0.639,163.8,617.0,34.17,CANDIDATE
Kepler,K06517.01,0.99519559,2.293,0.29,5506.0,0.782,0.725,13.7,1624.0,1642.44,FALSE_POSITIVE
Kepler,K06644.01,25.150788449,7.72717,39.12,6015.0,1.101,0.942,37583.0,686.0,52.23,FALSE_POSITIVE
Kepler,K06645.01,7.21636091,2.218,18.03,5029.0,9.476,2.653,384.7,2146.0,5009.17,FALSE_POSITIVE
Kepler,K06646.01,7.1356633,1.789,1.38,4926.0,0.793,0.763,255.5,751.0,75.39,CANDIDATE
Kepler,K06647.01,12.591656377,5.53385,49.21,5293.0,0.756,0.846,302580.0,642.0,40.23,FALSE_POSITIVE
Kepler,K06648.01,1.044408447,3.633,1.17,7274.0,1.698,1.523,46.2,2745.0,13421.48,FALSE_POSITIVE
Kepler,K06649.01,0.97705114,2.33,0.77,6527.0,1.631,1.409,20.1,2501.0,9261.1,FALSE_POSITIVE
Kepler,K06781.01,14.5909249,1.591,0.93,5214.0,0.766,0.72,146.9,622.0,35.34,CANDIDATE
Kepler,K06783.01,11.8496351,3.319,1.31,6032.0,0.929,1.014,183.8,802.0,97.71,CANDIDATE
Kepler,K06785.01,0.536869783,4.164,1.81,6495.0,1.168,1.19,221.7,2645.0,11576.28,FALSE_POSITIVE
Kepler,K06786.01,455.62395,13.07,3.0,5883.0,0.892,0.985,1112.1,228.0,0.64,CANDIDATE
Kepler,K06911.01,0.843400322,1.7606,0.65,5982.0,0.96,1.047,43.7,1941.0,3371.24,FALSE_POSITIVE
Kepler,K06912.01,17.042155208,7.80412,24.93,6197.0,1.035,1.096,55165.0,760.0,78.98,FALSE_POSITIVE
Kepler,K06915.01,4.43529675,2.117,1.15,5659.0,0.842,0.839,181.9,1026.0,261.33,FALSE_POSITIVE
Kepler,K06916.01,0.88512187,3.349,1.05,5392.0,0.819,0.814,136.0,1659.0,1797.86,FALSE_POSITIVE
Kepler,K06917.01,1.734221252,2.4577,42.06,4765.0,0.702,0.69,289820.0,1114.0,363.79,FALSE_POSITIVE
Kepler,K07045.01,0.76757669,2.04757,34.23,5182.0,0.627,0.619,157610.0,1530.0,1294.42,FALSE_POSITIVE
Kepler,K07049.01,6.099032889,4.82208,36.68,6356.0,1.141,0.941,55374.0,1183.0,462.81,FALSE_POSITIVE
Kepler,K07050.01,0.652956712,0.627,0.76,5812.0,1.055,1.065,50.0,2146.0,4984.96,FALSE_POSITIVE
Kepler,K07177.01,13.691790011,5.64674,49.2,6295.0,1.554,1.267,97564.0,994.0,230.66,FALSE_POSITIVE
Kepler,K07179.01,407.14656,23.26,1.18,5845.0,1.198,1.001,82.3,272.0,1.29,CANDIDATE
Kepler,K07180.01,487.83894,32.77,3.94,5421.0,1.877,0.978,453.3,298.0,1.88,CANDIDATE
Kepler,K07182.01,6.853888,2.561,1.74,4199.0,0.684,0.694,653.8,613.0,33.32,CANDIDATE
Kepler,K07184.01,2.51690133,2.521,0.97,5403.0,1.284,0.955,59.6,1430.0,986.6,FALSE_POSITIVE
Kepler,K00547.02,7.34672485,2.136,0.97,5271.0,0.821,0.93,143.0,784.0,89.33,CANDIDATE
Kepler,K07310.01,18.060078203,11.5759,20.71,5330.0,0.855,0.776,58975.0,618.0,34.4,FALSE_POSITIVE
Kepler,K07311.01,18.74072534,5.19791,35.61,6122.0,0.996,1.07,125480.0,717.0,62.46,FALSE_POSITIVE
Kepler,K07312.01,0.93371313,2.971,0.69,5436.0,0.869,0.973,66.0,1642.0,1724.34,FALSE_POSITIVE
Kepler,K07313.01,0.93373716,5.015,1.14,5390.0,0.852,0.798,144.9,1666.0,1811.1,FALSE_POSITIVE
Kepler,K07314.01,0.933735579,3.892,10.28,5016.0,5.344,1.072,351.4,3696.0,43890.28,FALSE_POSITIVE
Kepler,K07315.01,58.28819056,21.6014,42.57,5463.0,1.044,0.894,156160.0,462.0,10.79,FALSE_POSITIVE
Kepler,K07443.01,2.16146908,3.643,0.95,6047.0,1.013,0.988,84.8,1487.0,1155.45,FALSE_POSITIVE
Kepler,K07445.01,6.933574,2.43,1.3,5510.0,0.793,0.888,276.7,829.0,111.53,CANDIDATE
Kepler,K07446.01,1.057335679,1.5795,14.59,4664.0,0.683,0.668,47337.0,1276.0,623.51,FALSE_POSITIVE
Kepler,K07447.01,1.149198426,4.1603,42.03,5858.0,0.867,0.84,37721.0,1690.0,1922.43,FALSE_POSITIVE
Kepler,K07448.01,2.50012775,28.2,1.66,6923.0,1.664,1.336,49.9,1977.0,3611.69,FALSE_POSITIVE
Kepler,K06262.01,0.673141323,0.921,1.29,5461.0,0.858,0.957,229.5,1834.0,2675.15,CANDIDATE
Kepler,K06263.01,8.60965352,2.218,3.33,5418.0,4.233,1.83,63.2,1550.0,1365.41,CANDIDATE
Kepler,K06267.01,13.8911152,5.062,1.12,5472.0,0.79,0.718,204.9,674.0,48.8,CANDIDATE
Kepler,K06268.01,7.234965722,7.0245,34.03,5653.0,0.798,0.868,164850.0,843.0,119.12,FALSE_POSITIVE
Kepler,K06269.01,7.45301717,3.685,37.37,4475.0,16.755,2.185,551.5,2595.0,10730.53,FALSE_POSITIVE
Kepler,K06270.01,2.442941283,4.1847,48.18,5780.0,1.0,1.0,37338.0,1352.0,788.17,FALSE_POSITIVE
Kepler,K06394.01,3.684337918,2.1931,12.52,9609.0,2.108,2.284,76.7,2481.0,8964.2,FALSE_POSITIVE
Kepler,K06397.01,1.461270059,16.467,26.29,5226.0,0.674,0.743,3348.7,1253.0,583.36,FALSE_POSITIVE
Kepler,K06398.01,9.4022333,2.79,23.61,4597.0,13.874,1.845,316.0,2309.0,6719.57,FALSE_POSITIVE
Kepler,K06399.01,6.76890076,3.616,1.24,5737.0,1.125,0.979,123.1,1017.0,253.3,CANDIDATE
Kepler,K06401.01,1.96134311,11.856,41.53,6221.0,2.198,1.516,207.8,2167.0,5197.02,CANDIDATE
Kepler,K06519.01,0.73240662,4.33,3.65,7392.0,1.772,1.563,329.0,3191.0,24515.44,FALSE_POSITIVE
Kepler,K06521.01,0.562006231,3.496,0.58,6609.0,1.455,1.144,14.2,2978.0,18708.86,FALSE_POSITIVE
Kepler,K06522.01,3.21559054,16.261,18.8,6300.0,1.036,1.012,202.4,1366.0,822.2,FALSE_POSITIVE
Kepler,K06523.01,1.547426532,16.1346,3.62,6612.0,1.264,1.173,532.9,1973.0,3587.69,FALSE_POSITIVE
Kepler,K06524.01,12.851722103,5.71731,47.26,5838.0,0.967,0.936,42519.0,781.0,88.01,FALSE_POSITIVE
Kepler,K06525.01,4.2055797,19.4,1.8,6190.0,1.259,1.052,100.5,1345.0,773.19,FALSE_POSITIVE
Kepler,K06526.01,486.77832,15.29,9.3,5039.0,4.95,1.765,370.8,409.0,6.6,CANDIDATE
Kepler,K06653.01,28.2682167,1.355,1.22,5496.0,0.838,0.939,197.0,526.0,18.12,CANDIDATE
Kepler,K06654.01,0.957476003,0.6624,2.47,6312.0,1.122,0.998,450.7,2138.0,4953.98,FALSE_POSITIVE
Kepler,K06657.01,1.6037058,9.067,1.54,6400.0,2.512,1.732,32.8,2492.0,9138.09,CANDIDATE
Kepler,K06658.01,2.313367981,2.42645,33.55,5508.0,0.764,0.855,13438.0,1180.0,458.02,FALSE_POSITIVE
Kepler,K07884.01,0.70965042,1.318,1.49,5618.0,1.002,0.865,223.4,2036.0,4086.46,CANDIDATE
Kepler,K06787.01,1.574063832,5.6357,28.63,5951.0,0.962,0.869,1118.1,1619.0,1622.84,FALSE_POSITIVE
Kepler,K06788.01,2.51989935,1.55,1.04,5646.0,0.841,0.914,147.2,1217.0,519.13,FALSE_POSITIVE
Kepler,K06790.01,0.733726452,2.309,0.86,5855.0,0.797,0.885,114.6,1867.0,2891.64,FALSE_POSITIVE
Kepler,K06792.01,4.238855579,5.2235,38.01,5655.0,0.804,0.716,68002.0,1044.0,280.82,FALSE_POSITIVE
Kepler,K06793.01,3.62657392,1.791,0.79,5416.0,0.8,0.89,98.5,1014.0,250.0,CANDIDATE
Kepler,K06794.01,1.17033848,11.56,0.98,8027.0,2.314,1.94,17.3,3272.0,27090.0,FALSE_POSITIVE
Kepler,K06918.01,0.902403563,1.7129,6.17,5776.0,0.755,0.826,4759.5,1688.0,1919.35,CANDIDATE
Kepler,K06919.01,8.7998722,1.153,1.09,4298.0,0.675,0.668,270.3,577.0,26.18,CANDIDATE
Kepler,K06921.01,6.87778029,3.199,1.19,6274.0,1.062,1.115,124.0,1052.0,289.51,CANDIDATE
Kepler,K06924.01,70.37626987,6.4205,40.43,5458.0,0.755,0.845,116050.0,373.0,4.59,FALSE_POSITIVE
Kepler,K06925.01,12.9489256,2.162,0.94,3867.0,0.525,0.545,331.0,416.0,7.09,CANDIDATE
Kepler,K07051.01,0.772803664,1.368,1.11,4535.0,0.668,0.659,290.2,1365.0,826.03,FALSE_POSITIVE
Kepler,K07052.01,7.549299761,2.46338,18.8,5085.0,0.634,0.699,44576.0,690.0,53.74,FALSE_POSITIVE
Kepler,K07053.01,0.530972263,3.653,9.32,6185.0,0.991,1.06,48.6,2373.0,7495.0,FALSE_POSITIVE
Kepler,K07057.01,0.619303759,6.6038,4.71,7138.0,1.684,1.419,74.5,3232.0,25737.02,FALSE_POSITIVE
Kepler,K07058.01,22.470494368,7.39097,19.12,5315.0,0.697,0.772,45979.0,518.0,17.04,FALSE_POSITIVE
Kepler,K07889.01,130.235324,5.678,2.44,5616.0,0.903,1.006,750.1,332.0,2.86,CANDIDATE
Kepler,K07186.01,3.71186243,1.032,0.95,6302.0,1.258,1.15,53.9,1406.0,922.9,FALSE_POSITIVE
Kepler,K07188.01,3.55643514,8.529,0.75,5831.0,1.109,0.873,45.8,1297.0,669.38,FALSE_POSITIVE
Kepler,K07189.01,0.5366497,2.887,0.92,5822.0,0.898,0.994,105.4,2142.0,4982.76,FALSE_POSITIVE
Kepler,K07191.01,1.480324075,3.20209,47.81,5260.0,0.717,0.68,400010.0,1313.0,701.93,FALSE_POSITIVE
Kepler,K07892.01,10.692115,4.657,2.71,6474.0,1.242,1.148,408.4,1008.0,244.47,CONFIRMED
Kepler,K07319.01,17.1677675,2.975,0.97,3761.0,0.526,0.535,335.1,370.0,4.43,CANDIDATE
Kepler,K07320.01,8.50207749,3.057,0.75,4889.0,0.715,0.693,117.3,679.0,50.14,CANDIDATE
Kepler,K07322.01,0.933759404,3.491,0.99,5766.0,0.866,0.895,114.9,1763.0,2289.8,FALSE_POSITIVE
Kepler,K07323.01,0.93373711,3.151,0.37,6300.0,1.025,0.942,12.9,2077.0,4422.99,FALSE_POSITIVE
Kepler,K07449.01,1.322475635,5.307,14.03,4668.0,0.548,0.548,997.3,1097.0,342.59,CANDIDATE
Kepler,K07451.01,0.691823991,5.965,1.23,5226.0,0.962,0.857,165.9,1878.0,2938.32,FALSE_POSITIVE
Kepler,K07452.01,25.431861399,5.23771,43.42,5754.0,0.9,0.847,46565.0,601.0,30.92,FALSE_POSITIVE
Kepler,K07453.01,3.98855869,1.467,2.4,5791.0,1.646,1.127,214.1,1447.0,1036.21,FALSE_POSITIVE
Kepler,K07454.01,20.413052415,4.4621,35.03,5941.0,0.963,1.038,92672.0,668.0,47.14,FALSE_POSITIVE
Kepler,K07455.01,3.773744,15.2,2.44,7302.0,2.069,1.44,85.2,2001.0,3791.11,CANDIDATE
Kepler,K07456.01,0.527679032,1.395,0.79,5799.0,0.86,0.955,84.1,2115.0,4714.94,FALSE_POSITIVE
Kepler,K07457.01,0.527673075,1.3693,0.42,5367.0,0.828,0.817,26.1,1970.0,3535.35,FALSE_POSITIVE
Kepler,K06271.01,2.44295727,4.0656,44.35,5780.0,1.0,1.0,15298.0,1352.0,788.17,FALSE_POSITIVE
Kepler,K06272.01,3.31587688,3.152,1.27,5385.0,0.875,0.835,185.6,1097.0,342.77,FALSE_POSITIVE
Kepler,K06273.01,49.788613011,7.41807,32.57,3892.0,0.542,0.546,219220.0,271.0,1.28,FALSE_POSITIVE
Kepler,K06274.01,18.1772927,4.703,1.5,6158.0,1.026,1.092,213.1,737.0,69.62,CANDIDATE
Kepler,K06275.01,1.38607973,8.7,0.6,5261.0,0.768,0.784,64.6,1356.0,798.8,FALSE_POSITIVE
Kepler,K06276.01,3.09872834,1.89,0.64,3628.0,0.41,0.427,248.0,579.0,26.6,CANDIDATE
Kepler,K06278.01,5.088582739,7.6066,46.02,7514.0,1.955,1.571,448.9,1786.0,2400.3,FALSE_POSITIVE
Kepler,K06403.01,0.792023257,3.2604,0.81,4447.0,0.625,0.611,176.6,1300.0,678.05,FALSE_POSITIVE
Kepler,K06404.01,10.643743766,6.29783,47.87,5282.0,0.694,0.665,436510.0,675.0,49.06,FALSE_POSITIVE
Kepler,K06405.01,1.7317958,2.924,1.19,5691.0,1.508,1.032,60.6,1825.0,2628.3,FALSE_POSITIVE
Kepler,K06406.01,8.65298599,1.549,1.36,5210.0,0.749,0.707,313.8,734.0,68.48,FALSE_POSITIVE
Kepler,K06407.01,1.19563447,5.3934,14.94,5583.0,1.413,0.95,8245.0,1988.0,3686.75,FALSE_POSITIVE
