orbital_period,transit_duration,planet_radius,stellar_temp,stellar_radius,transit_depth,disposition
42.0292298,8.499,2.33,5850.0,1.217,373.7,CANDIDATE
1.75254087,4.098,1.41,6660.0,2.074,42.5,FALSE_POSITIVE
0.505111993,0.4053,1.58,5262.0,0.783,212.8,CANDIDATE
0.646745436,1.188,1.49,6325.0,1.112,115.6,FALSE_POSITIVE
3.38557445,1.879,1.63,5718.0,1.48,121.9,CONFIRMED
2.754024,4.15,1.68,6419.0,1.188,172.2,FALSE_POSITIVE
1.975208831,1.513,1.59,6401.0,1.744,76.3,FALSE_POSITIVE
0.960843605,3.22,19.15,5708.0,1.129,141.7,FALSE_POSITIVE
4.206109,5.16,0.91,5480.0,0.802,120.0,FALSE_POSITIVE
0.962590772,1.2569,31.51,6274.0,1.062,1021.6,FALSE_POSITIVE
13.3997555,3.534,1.51,6401.0,1.15,167.3,CONFIRMED
2.49385348,1.414,0.59,5615.0,0.85,46.9,CANDIDATE
0.776950288,1.288,1.72,5861.0,0.865,396.0,FALSE_POSITIVE
5.93725628,3.639,0.86,5428.0,0.799,115.6,FALSE_POSITIVE
18.22211768,2.044,7.45,5162.0,0.958,2318.0,CANDIDATE
4.56383697,2.271,1.22,5408.0,0.861,201.8,CONFIRMED
16.5340022,4.063,1.17,6052.0,1.202,89.2,CANDIDATE
55.119831,4.703,1.68,6297.0,1.506,114.5,FALSE_POSITIVE
25.6416117,5.5,1.76,6297.0,1.506,126.4,FALSE_POSITIVE
1.33258455,5.77,15.89,6039.0,0.951,152.7,FALSE_POSITIVE
350.81029,11.29,2.86,5841.0,1.226,538.3,FALSE_POSITIVE
0.341842017,1.1554,1.72,5016.0,0.747,285.6,CONFIRMED
13.9482197,7.686,2.53,5529.0,2.346,119.4,CANDIDATE
5.67577999,3.554,1.22,6681.0,1.438,51.2,CANDIDATE
0.570953851,0.998,1.01,6238.0,1.145,76.1,FALSE_POSITIVE
49.564693,8.54,1.63,5907.0,1.442,113.5,CANDIDATE
4.29258258,3.069,1.87,6137.0,0.963,369.6,FALSE_POSITIVE
5.49548533,2.461,1.3,6157.0,1.392,85.8,CONFIRMED
2.89494709,3.254,1.16,7087.0,1.684,45.8,CANDIDATE
0.980505042,1.4068,26.35,5794.0,1.059,426.6,FALSE_POSITIVE
20.4853893,10.229,3.6,4938.0,3.324,89.5,CONFIRMED
3.58273837,1.523,1.64,5448.0,0.872,360.5,CONFIRMED
15.604841,4.543,1.57,6254.0,1.706,73.4,CONFIRMED
75.681309,11.62,1.64,6297.0,1.506,107.7,FALSE_POSITIVE
0.762950224,1.133,1.0,5385.0,0.731,187.3,CANDIDATE
62.060783,28.203,2.11,5526.0,0.784,472.9,FALSE_POSITIVE
170.995748,3.88,4.9,6127.0,1.983,477.1,CANDIDATE
12.4252735,20.756,2.37,6156.0,2.557,84.7,FALSE_POSITIVE
19.5650801,4.242,0.97,6180.0,1.235,61.7,CANDIDATE
355.79978,5.972,1.87,6350.0,1.394,172.3,FALSE_POSITIVE
410.99389,12.01,2.09,5471.0,0.898,550.0,FALSE_POSITIVE
2.17823752,2.259,0.64,6052.0,0.969,44.0,FALSE_POSITIVE
1.404674486,5.056,0.86,4716.0,0.609,155.5,FALSE_POSITIVE
24.9097436,3.856,2.24,6596.0,1.757,150.2,FALSE_POSITIVE
12.3101351,3.797,1.51,5009.0,0.84,263.7,CONFIRMED
2.61576515,2.777,1.06,6088.0,0.958,120.4,CONFIRMED
409.2452,13.06,2.1,5910.0,0.911,531.2,FALSE_POSITIVE
6.94245216,3.491,1.34,6108.0,1.03,160.8,CONFIRMED
5.53312006,3.486,1.05,6170.0,1.425,53.1,CANDIDATE
200.721168,9.91,3.32,5566.0,1.17,822.5,CANDIDATE
9.4061364,4.882,1.14,5855.0,1.268,79.5,CONFIRMED
0.935086665,1.12,1.18,6762.0,1.348,71.2,FALSE_POSITIVE
1.489457454,3.028,1.58,6316.0,2.087,56.3,FALSE_POSITIVE
1.181165291,1.013,1.52,5203.0,0.747,370.4,FALSE_POSITIVE
66.373298,8.559,1.99,6143.0,0.976,415.0,CONFIRMED
13.61165024,7.617,1.46,6170.0,1.499,95.5,CONFIRMED
6.24564633,2.459,1.06,4858.0,0.707,212.0,CONFIRMED
0.945829261,1.715,0.86,5959.0,0.859,98.2,FALSE_POSITIVE
10.8614163,6.02,1.01,6339.0,1.017,64.8,CANDIDATE
0.973160836,0.864,1.22,6108.0,1.03,138.3,FALSE_POSITIVE
4.05943749,3.245,2.11,5051.0,1.655,105.4,FALSE_POSITIVE
7.03965141,3.141,2.72,5902.0,1.513,268.7,CANDIDATE
4.72519164,3.751,3.98,6655.0,3.831,98.8,CANDIDATE
6.39903778,3.15,6.54,5178.0,4.856,186.6,FALSE_POSITIVE
66.6434565,2.385,2.99,5751.0,1.164,277.3,CANDIDATE
0.739761008,7.589,9.67,3417.0,0.35,292.1,FALSE_POSITIVE
0.950735805,1.1434,1.39,6039.0,1.005,175.1,FALSE_POSITIVE
369.819993,20.232,4.25,4806.0,0.839,1599.0,FALSE_POSITIVE
2.17815935,1.839,1.22,6258.0,1.098,116.3,FALSE_POSITIVE
160.850075,9.427,3.41,5999.0,1.507,428.1,CANDIDATE
0.720460644,1.7846,37.33,6304.0,1.058,2111.5,FALSE_POSITIVE
3.7948721,1.713,16.1,5883.0,0.793,305.1,FALSE_POSITIVE
122.0804953,4.054,2.92,5132.0,0.77,799.9,CONFIRMED
6.2614227,4.779,0.81,6384.0,1.121,51.4,CANDIDATE
3.70386741,1.41,0.86,5496.0,0.776,125.7,CANDIDATE
0.638437699,0.3028,2.48,5073.0,0.824,286.8,FALSE_POSITIVE
1.8912851,6.182,19.96,4700.0,0.707,1223.4,FALSE_POSITIVE
19.8751355,8.041,2.49,6918.0,2.004,109.0,CANDIDATE
343.42046,11.11,2.15,6115.0,0.967,482.7,FALSE_POSITIVE
3.47148164,4.679,0.85,5297.0,0.716,122.7,FALSE_POSITIVE
5.94373492,1.847,1.14,4391.0,0.682,301.0,CONFIRMED
244.60373,10.87,2.1,5166.0,0.771,769.8,FALSE_POSITIVE
85.7567919,5.695,2.99,5037.0,2.213,159.1,CONFIRMED
2.18660188,1.585,0.98,4904.0,0.772,122.3,CONFIRMED
7.2929891,4.053,0.73,5959.0,0.856,72.5,CANDIDATE
3.1339356,4.477,1.58,6137.0,1.018,203.7,FALSE_POSITIVE
2.55315031,1.849,1.25,5970.0,0.908,185.3,CONFIRMED
2.936587946,1.8952,1.77,5455.0,0.909,279.6,CONFIRMED
145.786556,4.891,1.82,5578.0,0.95,378.0,CANDIDATE
1.33254212,3.848,1.45,6613.0,2.237,37.4,FALSE_POSITIVE
10.7769944,2.616,1.15,5455.0,0.852,185.6,CONFIRMED
2.5093344,1.833,1.47,6278.0,1.081,184.3,CANDIDATE
0.918921494,0.9425,1.49,5655.0,0.833,321.0,FALSE_POSITIVE
7.84931877,3.747,0.81,5678.0,0.99,68.2,CONFIRMED
12.4285576,13.98,2.22,5492.0,0.752,620.1,FALSE_POSITIVE
1.275511306,1.889,0.84,5921.0,1.015,69.3,FALSE_POSITIVE
5.78159956,2.222,1.7,6443.0,1.884,72.8,FALSE_POSITIVE
8.4805019,8.345,1.26,5555.0,0.737,164.9,FALSE_POSITIVE
24.5607107,8.679,1.13,6170.0,1.499,55.2,CANDIDATE
2.94648935,3.155,0.89,6481.0,1.171,57.0,CONFIRMED
1.227986164,1.551,1.17,5746.0,0.931,150.5,FALSE_POSITIVE
2.11548883,4.008,1.29,5952.0,0.971,169.5,FALSE_POSITIVE
358.96247,23.49,2.37,5743.0,0.904,670.8,FALSE_POSITIVE
2.17815196,2.445,1.09,5357.0,0.7,245.0,FALSE_POSITIVE
342.315407,12.476,3.15,6425.0,1.164,719.7,FALSE_POSITIVE
1.089077224,2.705,1.0,5118.0,0.83,152.7,FALSE_POSITIVE
1.288066288,6.4616,34.84,5233.0,0.639,10083.0,FALSE_POSITIVE
24.6683831,8.556,1.76,6059.0,1.554,109.2,CANDIDATE
2.31894284,5.321,0.87,5780.0,1.0,66.5,FALSE_POSITIVE
6.98472143,2.724,1.19,5839.0,1.227,90.7,CONFIRMED
349.41047,15.02,2.41,5878.0,0.945,652.8,CANDIDATE
0.562563871,1.591,0.69,6577.0,1.145,34.6,FALSE_POSITIVE
0.93373458,4.364,0.93,5335.0,0.804,127.7,FALSE_POSITIVE
1.33251948,3.733,1.64,5926.0,1.058,233.7,FALSE_POSITIVE
168.84663,9.75,1.45,5897.0,0.992,215.1,FALSE_POSITIVE
14.8162925,4.973,1.57,6356.0,1.325,108.2,CANDIDATE
160.4122022,4.92,4.45,5269.0,0.727,2538.0,FALSE_POSITIVE
3.98167088,3.609,0.79,6484.0,1.173,44.7,CANDIDATE
4.34195312,2.598,0.94,6164.0,1.09,73.3,CONFIRMED
122.358116,10.768,2.15,5998.0,1.139,352.8,CONFIRMED
7.298142,3.024,1.6,5119.0,0.834,370.5,CONFIRMED
18.5010898,3.179,1.62,5242.0,0.734,421.1,CONFIRMED
7.016016,3.8,1.72,6642.0,1.136,169.0,CANDIDATE
0.569961046,1.446,1.04,5814.0,1.549,44.2,FALSE_POSITIVE
42.068554,5.723,1.32,6122.0,0.964,186.3,CANDIDATE
1.121634781,1.155,0.6,4518.0,0.72,71.5,FALSE_POSITIVE
1.33256979,3.293,0.97,6089.0,0.95,104.2,FALSE_POSITIVE
0.536650896,4.702,18.45,5819.0,0.881,273.2,FALSE_POSITIVE
397.73699,11.76,3.05,5313.0,0.768,1131.5,FALSE_POSITIVE
2.17818699,2.686,1.03,5584.0,0.932,115.8,FALSE_POSITIVE
6.23968392,0.668,1.55,5751.0,1.143,155.9,CANDIDATE
3.60082855,1.938,1.36,4838.0,0.796,296.3,CONFIRMED
15.5714121,2.294,0.72,3872.0,0.557,173.5,CONFIRMED
3.59645081,2.661,1.66,5887.0,1.235,149.6,CONFIRMED
20.6579443,8.798,1.27,5468.0,1.306,98.2,CONFIRMED
0.760941405,1.773,1.18,5629.0,0.87,186.6,FALSE_POSITIVE
137.665706,3.732,15.41,4832.0,6.897,536.9,FALSE_POSITIVE
370.90237,10.558,1.97,5835.0,0.847,545.8,FALSE_POSITIVE
321.55087,5.863,1.68,5835.0,0.847,397.0,FALSE_POSITIVE
1.54038914,1.683,0.84,5974.0,0.989,71.8,FALSE_POSITIVE
71.76236302,29.435,25.76,5529.0,2.817,8591.9,FALSE_POSITIVE
16.3368863,3.597,1.27,5410.0,0.859,225.9,CANDIDATE
11.615625,2.233,2.84,5332.0,1.453,191.2,CANDIDATE
110.978266,11.312,1.86,5883.0,1.529,150.2,CONFIRMED
0.952378454,3.892,1.46,6963.0,1.375,43.8,FALSE_POSITIVE
6.08003714,1.308,1.07,4991.0,0.804,184.0,CONFIRMED
3.035206175,0.6182,3.59,5505.0,0.873,696.9,CONFIRMED
358.96844,21.71,2.7,6117.0,0.947,807.8,FALSE_POSITIVE
2.21316437,3.874,0.95,5921.0,0.83,116.1,FALSE_POSITIVE
0.530967987,1.812,1.08,8473.0,2.052,26.9,FALSE_POSITIVE
6.30558387,2.619,2.52,4934.0,1.756,193.1,CONFIRMED
4.2058608,7.39,1.14,5590.0,0.839,182.0,FALSE_POSITIVE
41.6757509,10.848,2.1,5745.0,1.763,142.0,CANDIDATE
11.49589567,2.256,1.59,6290.0,1.506,108.3,CANDIDATE
8.4803326,5.918,1.35,6245.0,2.179,35.6,FALSE_POSITIVE
0.609926502,1.2529,1.12,5936.0,0.965,133.8,CANDIDATE
0.750744255,1.7921,17.07,6187.0,0.937,170.6,FALSE_POSITIVE
0.991659646,2.215,1.19,6117.0,1.244,77.3,CONFIRMED
8.4795266,6.052,1.18,5841.0,0.931,163.3,CANDIDATE
49.4746966,10.46,1.62,5952.0,0.928,291.0,CANDIDATE
118.609553,22.74,2.86,5017.0,0.792,380.9,FALSE_POSITIVE
1.62888267,1.72,0.92,5398.0,0.811,130.9,CANDIDATE
0.616386349,0.8136,2.94,5665.0,3.266,79.4,FALSE_POSITIVE
1.920062587,1.437,1.12,5266.0,0.741,226.8,CANDIDATE
7.07162308,2.587,1.42,6313.0,1.259,123.0,FALSE_POSITIVE
6.96352699,3.192,1.4,6040.0,1.686,68.1,CONFIRMED
64.2729088,12.136,5.38,6341.0,1.299,1213.9,CONFIRMED
3.4327371,4.001,0.75,5757.0,0.881,63.2,CONFIRMED
13.8452726,2.555,2.34,6845.0,2.324,93.2,FALSE_POSITIVE
0.687506554,1.441,8.73,4643.0,7.906,130.3,FALSE_POSITIVE
0.566801617,2.75,0.88,6287.0,1.693,24.9,FALSE_POSITIVE
0.909127736,1.431,0.98,5486.0,0.996,98.7,CANDIDATE
371.63327,14.92,1.83,5802.0,1.59,107.0,FALSE_POSITIVE
1.450889836,1.753,1.21,6046.0,1.023,135.7,CONFIRMED
5.72716067,2.23,1.4,4838.0,0.796,310.9,CONFIRMED
407.59415,7.3,2.11,6198.0,0.974,462.4,FALSE_POSITIVE
10.30148508,3.903,1.6,5887.0,1.235,162.7,CANDIDATE
17.8007815,6.547,1.02,6240.0,1.252,44.5,CANDIDATE
358.101884,6.393,0.95,5786.0,0.856,114.0,FALSE_POSITIVE
1.717859841,0.908,1.45,6694.0,1.732,66.3,CANDIDATE
0.447861451,0.8541,1.42,5901.0,0.848,265.4,FALSE_POSITIVE
7.3422467,2.029,1.6,5573.0,0.839,366.8,CANDIDATE
8.1134681,4.961,0.92,6011.0,1.409,40.5,CANDIDATE
3.036208739,0.9324,1.4,3464.0,0.328,1820.5,CONFIRMED
18.0541469,4.587,1.51,5505.0,0.909,283.1,CONFIRMED
5.4675514,3.283,1.07,5557.0,1.151,87.2,CANDIDATE
94.180473,7.345,4.17,6997.0,1.0,1104.4,FALSE_POSITIVE
1.538185321,1.683,1.29,5107.0,0.723,277.2,CONFIRMED
1.332567643,4.284,0.62,5687.0,0.79,56.7,FALSE_POSITIVE
1.089076495,2.274,0.75,6444.0,1.079,43.7,FALSE_POSITIVE
1.662710314,1.83,2.16,6028.0,2.244,85.9,FALSE_POSITIVE
472.071079,5.759,2.01,6186.0,1.253,252.6,FALSE_POSITIVE
0.888478095,1.5312,1.51,5553.0,0.806,340.4,CANDIDATE
2.18242002,4.103,0.7,5808.0,0.786,69.7,FALSE_POSITIVE
0.503999678,0.5421,2.97,4898.0,0.568,975.6,FALSE_POSITIVE
2.66588544,5.004,0.98,4965.0,0.771,167.0,FALSE_POSITIVE
309.25581,10.72,2.18,6060.0,1.057,421.4,CANDIDATE
2.44232399,1.921,1.1,4849.0,0.738,229.0,CANDIDATE
7.61758198,3.545,1.0,6202.0,1.072,85.4,CONFIRMED
41.477908,10.45,1.09,6935.0,1.918,29.9,FALSE_POSITIVE
42.1003351,1.0834,1.42,5595.0,0.82,214.0,CANDIDATE
2.20923119,2.392,0.84,5991.0,1.092,59.8,CONFIRMED
260.54832,15.52,1.35,6412.0,1.04,161.6,FALSE_POSITIVE
370.47678,15.69,2.37,6050.0,0.896,656.2,FALSE_POSITIVE
5.88350251,2.556,1.27,5840.0,0.849,217.7,CONFIRMED
0.662457501,1.527,8.3,6425.0,2.16,64.1,FALSE_POSITIVE
1.33258458,3.222,1.25,6384.0,1.086,127.0,FALSE_POSITIVE
1.182862515,2.928,1.26,6017.0,2.639,22.3,CANDIDATE
0.539915033,1.1466,0.82,5102.0,0.837,97.0,CONFIRMED
2.20829637,2.841,1.36,6028.0,1.454,87.9,CONFIRMED
0.849906734,1.141,0.59,4296.0,0.505,124.3,CONFIRMED
26.6565737,4.954,4.15,5159.0,3.062,163.4,CONFIRMED
4.4408541,8.083,1.74,5159.0,3.062,33.9,CANDIDATE
8.18504859,4.673,0.93,5984.0,0.906,97.6,CONFIRMED
10.42317343,2.341,1.07,5767.0,1.135,71.2,CONFIRMED
0.566804221,4.639,0.85,5277.0,0.64,166.0,FALSE_POSITIVE
2.022658,3.343,1.15,6091.0,0.967,135.7,FALSE_POSITIVE
316.57747,14.64,1.47,5822.0,0.898,269.1,FALSE_POSITIVE
1.8679943,1.087,0.7,5487.0,0.815,73.4,CANDIDATE
8.9172863,4.468,1.39,6210.0,0.986,196.3,CANDIDATE
0.519437968,2.129,20.48,6181.0,1.006,226.2,FALSE_POSITIVE
1.33807075,1.425,0.6,6355.0,1.319,20.2,CANDIDATE
1.105095798,2.624,0.89,5296.0,0.752,141.7,FALSE_POSITIVE
245.01902,8.56,1.98,6167.0,1.01,375.9,FALSE_POSITIVE
153.979362,9.028,2.53,5858.0,0.903,792.5,CONFIRMED
10.2239787,1.814,24.43,4673.0,16.823,213.5,FALSE_POSITIVE
56.4148314,8.075,2.9,6325.0,1.112,480.1,CONFIRMED
2.18079098,12.13,3.29,6911.0,3.339,83.2,FALSE_POSITIVE
20.9254083,6.783,1.26,5821.0,1.21,109.0,CONFIRMED
13.0600399,2.851,0.8,5168.0,0.769,106.8,CONFIRMED
0.641069613,1.033,0.86,6077.0,0.961,78.6,FALSE_POSITIVE
2.2430415,3.63,0.89,5897.0,0.891,101.1,FALSE_POSITIVE
1.21475168,6.93,5.5,6732.0,3.276,266.1,FALSE_POSITIVE
17.3731821,3.36,1.31,6180.0,1.54,71.7,CANDIDATE
1.97507424,2.61,1.08,6065.0,0.947,130.5,CANDIDATE
27.4784659,7.5,1.52,5432.0,1.707,83.2,CONFIRMED
244.86662,10.56,1.46,5821.0,0.848,289.5,FALSE_POSITIVE
1.30627214,5.144,0.87,5513.0,0.862,95.4,FALSE_POSITIVE
62.366706,4.32,1.88,6749.0,1.9,95.4,FALSE_POSITIVE
0.933732791,3.056,0.9,5496.0,0.927,96.9,FALSE_POSITIVE
53.106597,2.914,2.2,7217.0,2.343,82.4,FALSE_POSITIVE
360.15417,12.806,2.99,6065.0,1.061,790.6,FALSE_POSITIVE
3.3879165,1.818,1.09,5702.0,1.245,78.6,CANDIDATE
1.42856815,2.132,0.64,5979.0,0.822,59.5,FALSE_POSITIVE
381.850599,4.772,3.59,5485.0,0.867,1702.0,FALSE_POSITIVE
10.81315417,1.275,1.46,6380.0,1.46,80.3,FALSE_POSITIVE
359.08368,15.67,29.15,6256.0,0.932,618.7,FALSE_POSITIVE
58.7488629,3.191,1.75,5574.0,0.805,473.6,CANDIDATE
3.74784374,3.658,1.08,6122.0,0.996,116.5,FALSE_POSITIVE
64.740274,15.082,1.35,5999.0,1.177,113.1,CANDIDATE
5.38299284,3.336,0.78,6256.0,1.293,35.1,CANDIDATE
1.71028117,2.61,0.91,5910.0,0.855,111.6,FALSE_POSITIVE
2.0481582,1.899,1.16,5799.0,0.86,183.3,CANDIDATE
140.251943,6.576,1.84,4821.0,0.788,567.7,CONFIRMED
14.7179342,5.844,1.25,6102.0,1.018,132.3,CANDIDATE
0.570828503,0.915,0.54,3585.0,0.388,174.4,FALSE_POSITIVE
134.4665,5.27,2.48,4891.0,0.791,1032.0,FALSE_POSITIVE
0.909314811,2.2053,0.99,6508.0,1.447,40.5,FALSE_POSITIVE
207.24785,6.159,1.56,4339.0,0.553,809.2,CONFIRMED
186.55347,13.57,1.86,6187.0,1.006,334.5,FALSE_POSITIVE
5.99078221,1.699,1.03,5721.0,0.972,69.9,CONFIRMED
14.0801852,3.402,1.04,5984.0,1.089,90.7,FALSE_POSITIVE
2.440839436,0.968,21.29,4803.0,0.698,509.5,CONFIRMED
23.6223571,6.852,1.07,6144.0,1.393,57.0,CONFIRMED
19.2527652,4.862,1.24,6258.0,1.046,138.5,CANDIDATE
1.08195208,4.807,0.47,5233.0,0.824,33.6,FALSE_POSITIVE
0.512583041,1.498,1.07,6077.0,0.999,114.3,FALSE_POSITIVE
219.20579,14.5,2.66,6990.0,1.785,207.8,CANDIDATE
2.29794819,2.84,0.98,6371.0,1.072,83.2,CONFIRMED
368.11581,13.52,2.11,6122.0,0.964,476.2,FALSE_POSITIVE
368.52466,11.9,3.05,6343.0,1.137,680.3,FALSE_POSITIVE
4.54586982,1.756,0.65,5051.0,0.721,76.5,CONFIRMED
3.48754109,1.811,0.72,5252.0,0.783,85.1,CANDIDATE
0.542498653,4.257,2.25,8711.0,2.954,54.9,FALSE_POSITIVE
8.0772455,7.272,2.61,5684.0,2.032,79.2,CANDIDATE
364.08733,14.09,1.39,5376.0,0.727,372.0,CANDIDATE
21.5819776,13.734,0.91,5601.0,1.342,47.6,FALSE_POSITIVE
5.75651958,2.309,0.83,6208.0,1.024,65.3,CANDIDATE
91.95723,10.471,2.66,5854.0,1.528,308.4,CANDIDATE
7.51731745,2.484,1.19,5525.0,0.923,170.7,CANDIDATE
3.08723626,2.615,1.2,6418.0,1.171,101.9,FALSE_POSITIVE
0.592562969,3.0869,25.97,5728.0,0.804,1546.4,FALSE_POSITIVE
44.6966177,10.532,2.46,5929.0,1.518,257.3,CANDIDATE
8.5275894,2.959,1.28,6469.0,1.193,112.5,CANDIDATE
3.07714195,3.571,1.08,6108.0,1.336,34.2,CANDIDATE
3.83488354,2.026,1.2,5515.0,0.775,243.0,CANDIDATE
31.97181,12.277,0.95,5632.0,0.853,117.4,FALSE_POSITIVE
5.81289843,3.979,0.93,6175.0,1.041,76.3,FALSE_POSITIVE
6.44173995,1.635,1.41,6088.0,1.339,107.7,FALSE_POSITIVE
0.631106722,0.9942,0.63,5400.0,0.898,49.2,FALSE_POSITIVE
176.17377,14.58,1.76,5957.0,0.937,349.9,FALSE_POSITIVE
114.336052,14.077,2.09,5802.0,1.316,239.8,CONFIRMED
8.8233996,6.735,1.13,5602.0,1.121,104.6,CANDIDATE
0.566801045,1.7499,1.42,6106.0,0.982,188.3,FALSE_POSITIVE
0.992799002,3.4878,40.12,6217.0,0.989,1653.0,FALSE_POSITIVE
1.5184181,2.842,1.85,6302.0,1.269,196.8,CONFIRMED
0.96807117,1.677,0.72,5367.0,0.687,104.8,FALSE_POSITIVE
3.55661906,5.396,0.72,6018.0,1.458,23.3,FALSE_POSITIVE
40.0691482,2.928,13.25,5485.0,0.762,784.1,CANDIDATE
11.6933447,6.551,1.12,6049.0,1.354,66.9,CANDIDATE
0.56256804,1.686,0.63,9005.0,2.773,4.5,FALSE_POSITIVE
4.02745396,1.33,0.98,6174.0,1.041,85.2,CANDIDATE
4.96061094,2.864,0.59,6117.0,1.298,20.4,CANDIDATE
349.03703,4.76,2.27,5583.0,0.824,777.0,FALSE_POSITIVE
177.8135,9.76,1.83,5822.0,0.898,417.7,FALSE_POSITIVE
1.4733245,1.406,1.03,5751.0,0.921,124.0,CANDIDATE
101.952048,5.991,1.31,6210.0,1.054,152.5,CONFIRMED
2.41795911,2.727,0.53,4623.0,0.534,100.5,FALSE_POSITIVE
183.854867,14.996,2.4,6225.0,1.031,520.6,FALSE_POSITIVE
5.93218209,4.507,1.39,5843.0,0.977,205.3,CANDIDATE
96.384483,5.253,2.41,5919.0,1.0,591.0,CANDIDATE
6.05552018,2.818,0.92,5352.0,0.805,134.6,CANDIDATE
12.4418003,3.572,0.57,4926.0,0.662,78.4,CONFIRMED
54.333582,10.545,1.7,5500.0,1.221,152.0,CANDIDATE
4.11754421,4.362,1.02,6263.0,1.726,34.3,CANDIDATE
293.60581,11.07,1.37,6167.0,1.064,165.3,FALSE_POSITIVE
2.78801663,17.354,0.91,7523.0,2.206,14.0,FALSE_POSITIVE
3.94660745,2.705,1.4,5376.0,0.806,309.4,CONFIRMED
4.99473798,3.05,0.82,5406.0,0.819,99.5,FALSE_POSITIVE
122.749053,8.342,6.13,5619.0,0.976,1041.2,CANDIDATE
4.37992345,4.949,0.81,6311.0,1.918,15.5,CANDIDATE
368.48518,11.26,1.98,6140.0,1.096,301.8,FALSE_POSITIVE
169.894419,2.525,2.66,6382.0,1.961,178.7,FALSE_POSITIVE
26.190289,2.148,1.05,6434.0,1.441,51.8,FALSE_POSITIVE
203.511886,3.671,2.07,6967.0,1.565,167.1,FALSE_POSITIVE
3.70858595,1.94,1.33,5420.0,0.771,305.4,CANDIDATE
9.4527721,3.817,1.3,5973.0,0.857,197.3,CANDIDATE
4.3638313,1.457,1.08,5623.0,0.763,194.1,CANDIDATE
6.18943952,2.3316,0.65,5051.0,0.721,83.2,CONFIRMED
6.83006228,3.315,1.09,5807.0,0.8,187.4,CANDIDATE
17.1622587,4.668,22.42,5729.0,0.939,312.2,CANDIDATE
5.19898615,2.359,1.04,6058.0,0.867,136.8,CANDIDATE
8.70179611,3.048,1.37,5295.0,0.8,304.1,CONFIRMED
14.74426,8.168,8.1,6146.0,0.987,113.6,CANDIDATE
0.933747395,4.798,1.24,5574.0,2.174,30.9,FALSE_POSITIVE
35.0175053,3.608,2.13,5944.0,1.123,292.0,CANDIDATE
47.3128645,11.444,3.71,5749.0,1.876,217.4,CONFIRMED
29.6990126,1.849,1.93,6382.0,1.961,93.3,FALSE_POSITIVE
6.1082945,3.493,1.06,6720.0,1.289,61.1,CONFIRMED
119.72007,9.48,1.26,5963.0,1.176,115.6,FALSE_POSITIVE
1.27839331,6.343,0.86,7758.0,1.918,19.5,FALSE_POSITIVE
7.545922037,4.0329,0.68,5788.0,1.376,22.2,CONFIRMED
0.58675746,1.508,19.91,5942.0,0.938,143.8,FALSE_POSITIVE
22.599501,4.38,0.96,6335.0,1.087,76.9,CANDIDATE
373.74856,28.18,4.45,6343.0,1.137,797.8,FALSE_POSITIVE
20.8822079,4.556,3.63,5780.0,1.0,1107.0,FALSE_POSITIVE
7.28171395,1.723,2.59,4970.0,1.806,111.6,CONFIRMED
8.0386699,3.549,1.18,6018.0,0.975,142.0,FALSE_POSITIVE
44.9851885,4.164,2.09,5295.0,0.8,617.8,CONFIRMED
6.67410577,3.645,1.62,5949.0,1.041,160.9,FALSE_POSITIVE
374.92478,18.05,1.67,4407.0,0.69,610.0,FALSE_POSITIVE
5.89089509,2.402,1.54,5869.0,0.942,267.7,CANDIDATE
4.13029832,2.461,1.44,5490.0,0.81,325.3,CANDIDATE
4.60690612,4.176,0.9,5529.0,0.775,137.5,FALSE_POSITIVE
1.50178705,2.936,0.93,5964.0,0.987,86.7,FALSE_POSITIVE
0.499664962,1.6123,0.5,5570.0,0.855,34.3,FALSE_POSITIVE
17.4453935,6.39,32.01,6260.0,1.063,501.7,FALSE_POSITIVE
201.325036,14.4,1.98,6120.0,1.699,125.4,CANDIDATE
5.59346375,1.668,1.43,5874.0,0.933,236.5,CANDIDATE
3.44928111,1.424,1.23,5119.0,0.781,237.0,CANDIDATE
1.4725859,2.953,0.93,6077.0,0.999,84.4,FALSE_POSITIVE
2.97607935,4.606,1.1,5547.0,0.865,130.4,FALSE_POSITIVE
37.9043889,11.638,1.97,5303.0,1.964,98.2,CANDIDATE
1.44438449,2.704,1.08,6667.0,1.213,75.4,FALSE_POSITIVE
6.88297756,2.065,0.77,6117.0,1.298,30.4,CANDIDATE
8.7963166,4.696,1.36,5780.0,1.0,96.5,CANDIDATE
2.049602348,1.061,1.08,5356.0,0.78,186.1,CANDIDATE
53.285584,6.492,1.44,6015.0,1.057,158.6,CANDIDATE
5.8943338,3.475,0.61,5929.0,1.145,28.9,CANDIDATE
8.119343,3.558,1.5,5490.0,0.81,350.4,CANDIDATE
7.74347801,2.7878,0.62,5051.0,0.721,77.8,CONFIRMED
18.0071438,5.401,1.05,6173.0,1.167,80.8,CANDIDATE
5.60473115,2.885,1.11,5401.0,0.777,210.0,CONFIRMED
132.778041,5.624,10.38,5780.0,1.0,9036.0,FALSE_POSITIVE
2.49915311,1.803,1.02,4705.0,0.72,179.2,CANDIDATE
184.568,13.09,1.53,5680.0,0.75,409.9,FALSE_POSITIVE
105.997107,3.751,1.83,6068.0,0.831,430.8,CANDIDATE
2.48882685,3.487,1.05,6246.0,1.092,80.2,FALSE_POSITIVE
367.19796,15.92,1.08,6054.0,0.889,146.1,FALSE_POSITIVE
